PF_PJ	CD_PARTIC	CNPJ	DT_REG	LOGRADOURO	COMPL	DS_PARTIC	DT_CONST	BAIRRO	CEP	OFICIO_REG	REG_CART_TITULO	MUN	VL_PATRIM_LIQ	UF	DDD	DT_PATRIM_LIQ	TEL	CONTROLE_ACIONARIO	ADM	FAX	CNPJ_ADM	DT_CANC	SIT	DT_INI_SIT	OFICIO_CANC	DENOM_SOCIAL	MOTIVO_CANC	EMAIL_ADM	DENOM_COMERC	DIRETOR
PJ	43	3917469000188	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	11/07/2000			1704	811086		0.00			10/11/2017						11/07/2017	CANCELADA	11/07/2017		DREYFUS  BRASCAN  CLIC  FMP - FGTS  PETROBRAS	CANCELAMENTO A PEDIDO		DREYFUS  BRASCAN  CLIC  FMP - FGTS  PETROBRAS	
PJ	43	3917493000117	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	11/07/2000			1705	811084		0.00			10/11/2017						22/06/2017	CANCELADA	22/06/2017		DREYFUS  BRASCAN  III   FMP - FGTS  PETROBRAS	CANCELAMENTO A PEDIDO		DREYFUS  BRASCAN  III   FMP - FGTS  PETROBRAS	
PJ	43	3209409000100	17/08/2000 00:00:00	R DR RENATO P DE BARROS, 1017	12 ANDAR	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	07/07/2000	ITAIM BIBI	4530001	1673	237255	SÃO PAULO	10394021.23	SP	11	17/05/2019	30499100		BANCO FATOR S/A		33644196000106		EM FUNCIONAMENTO NORMAL	17/08/2000		FATOR FMP FGTS PETROBRAS		roalencar@fator.com.br	FATOR FMP FGTS PETROBRAS	PAULO VELLANI DE LIMA
PJ	43	4894780000111	28/03/2002 00:00:00	R DR RENATO P DE BARROS, 1017	12 ANDAR	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	18/02/2002	ITAIM BIBI	4530001	208	479062	SÃO PAULO	1843655.67	SP	11	17/05/2019	30499100		BANCO FATOR S/A		33644196000106		EM FUNCIONAMENTO NORMAL	28/03/2002		FATOR FMP FGTS VALE DO RIO DOCE		roalencar@fator.com.br	FATOR FMP FGTS VALE DO RIO DOCE	PAULO VELLANI DE LIMA
PJ	43	3913591000186	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	05/07/2000			1620	6388891		4502570.34			05/02/2007						12/07/2007	CANCELADA	12/07/2007		FATOR FMP-FGTS PETROBRAS II	ELISÃO POR INCORPORAÇÃO		FIBRA FMP FGTS - PETROBRAS	
PJ	43	4897614000179	25/02/2002 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	15/02/2002			167	1.142.183		1225118.06			05/02/2007						12/07/2007	CANCELADA	12/07/2007		FATOR FMP-FGTS VALE DO RIO DOCE II	INCORPORAÇÃO		FIBRA FMP-FGTS VALE DO RIO DOCE	
PJ	43	3101442000112	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	05/07/2000			1616	3261612		14926297.22			31/12/2002						11/02/2004	CANCELADA	11/02/2004		FINASA FMP - FGTS - PETROBRAS	INCORPORAÇÃO		FINASA FMP - FGTS - PETROBRAS	
PJ	43	5359046000115	05/11/2002 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	31/10/2002			1573	181559		0.00			31/12/2002						03/01/2003	CANCELADA	03/01/2003		FINASA FMP-FGTS BANCO DO BRASIL	CANCELAMENTO A PEDIDO		FINASA FMP-FGTS BANCO DO BRASIL	
PJ	43	4883502000169	27/03/2002 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	08/02/2002			132	3807212		16964295.79			31/12/2002						11/02/2004	CANCELADA	11/02/2004		FINASA FMP-FGTS VALE DO RIO DOCE	INCORPORAÇÃO		FINASA FMP-FGTS VALE DO RIO DOCE	
PJ	43	3913949000170	17/08/2000 00:00:00	AV PRES JUSC KUBITSCHEK 1909	9º - 11º ANDS	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	05/07/2000	VILA NOVA CONCEIÇÃO	4543011	1621	6388890	SÃO PAULO	3887003.62	SP	11	17/05/2019	38413146		BANCO BNP PARIBAS BRASIL S/A		1522368000182		EM FUNCIONAMENTO NORMAL	17/08/2000		FMP BNP PARIBAS FGTS PETROBRAS II		administrador.fundos@br.bnpparibas.com	BNP PARIBAS PETROBRAS II	ORONZO CHIARELLA
PJ	43	4897604000133	27/03/2002 00:00:00	AV PRES JUSC KUBITSCHEK 1909	9º - 11º ANDS	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	18/02/2002	VILA NOVA CONCEIÇÃO	4543011	201	1143752	SÃO PAULO	3371738.39	SP	11	17/05/2019	38413146		BANCO BNP PARIBAS BRASIL S/A		1522368000182		EM FUNCIONAMENTO NORMAL	27/03/2002		FMP BNP PARIBAS FGTS VALE DO RIO DOCE		administrador.fundos@br.bnpparibas.com	BNP PARIBAS VALE DO RIO DOCE	ORONZO CHIARELLA
PJ	43	3913576000138	17/08/2000 00:00:00	RUA CANDELÁRIA, 65	17º ANDAR	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	05/07/2000	CENTRO	20091020	1623	6.388.746	RIO DE JANEIRO	4021906.26	RJ	21	17/05/2019	21699999		GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.	21699998	27652684000162		EM FUNCIONAMENTO NORMAL	17/08/2000		GERAÇÃO FUTURO FMP FGTS PETROBRAS		atendimentocvm@gerafuturo.com.br	GERAÇÃO FUTURO FMP FGTS PETROBRÁS	GUILHERME CHARNAUX GRUMSER
PJ	43	4894410000184	27/03/2002 00:00:00	RUA CANDELÁRIA, 65	17º ANDAR	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	15/02/2002	CENTRO	20091020	171	1.142.182	RIO DE JANEIRO	2573073.46	RJ	21	17/05/2019	21699999		GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.	21699998	27652684000162		EM FUNCIONAMENTO NORMAL	27/03/2002		GERAÇÃO FUTURO FMP FGTS VALE DO RIO DOCE		atendimentocvm@gerafuturo.com.br	GERAÇÃO FUTURO FMP FGTS VALE DO RIO DOCE	GUILHERME CHARNAUX GRUMSER
PJ	43	3913641000125	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	05/07/2000			1628	6388889		3000.00			31/12/2001						20/09/2002	CANCELADA	20/09/2002		HEDGING-GRIFFO FMP  FGTS  PETROBRAS	CANCELAMENTO A PEDIDO		HEDGING-GRIFFO FMP  FGTS  PETROBRAS	
PJ	43	3920542000170	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	06/07/2000			1646	422754		0.00			12/04/2006						07/06/2006	CANCELADA	07/06/2006		HSBC FMP FGTS PETROBRAS B.A.	ELISÃO POR INCORPORAÇÃO		HSBC PETROBRAS B.A.	
PJ	43	3899213000195	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	04/07/2000			1593	2636830		0.00			12/04/2006						07/06/2006	CANCELADA	07/06/2006		HSBC FMP MG FGTS PETROBRAS	ELISÃO POR INCORPORAÇÃO		HSBC MG PATROBRAS	
PJ	43	3929530000107	17/08/2000 00:00:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	14/07/2000	PRQ. JABAQUARA	4344902	1776	3238421	SÃO PAULO	27670621.28	SP	11	17/05/2019	50199986		ITAU UNIBANCO S.A.		60701190000104		EM FUNCIONAMENTO NORMAL	17/08/2000		ITAU DESENVOLVIMENTO  PETROBRAS FMP - FGTS		relacionamento.reguladores@itau-unibanco.com.br	ITAU DESENVOLVIMENTO  PETROBRAS FMP - FGTS	EDUARDO ESTEFAN VENTURA
PJ	43	5357244000140	11/11/2002 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	31/10/2002			1569	4136099		576000.69			31/12/2002						12/09/2003	CANCELADA	12/09/2003		ITAU FMP-FGTS BB MIGRAÇAO	CANCELAMENTO A PEDIDO		ITAU FMP-FGTS BB MIGRAÇAO	
PJ	43	4881191000107	27/03/2002 00:00:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	07/02/2002	PRQ. JABAQUARA	4344902	126	3804723	SÃO PAULO	191113372.35	SP	11	17/05/2019	50199986		ITAU UNIBANCO S.A.		60701190000104		EM FUNCIONAMENTO NORMAL	27/03/2002		ITAU FMP-FGTS VALE		relacionamento.reguladores@itau-unibanco.com.br	--	EDUARDO ESTEFAN VENTURA
PJ	43	4881197000176	26/02/2002 00:00:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	07/02/2002	PRQ. JABAQUARA	4344902	125	3804719	SÃO PAULO	4890260.27	SP	11	17/05/2019	50199986		ITAU UNIBANCO S.A.		60701190000104		EM FUNCIONAMENTO NORMAL	26/02/2002		ITAU FMP-FGTS VALE MIGRAÇÃO		relacionamento.reguladores@itau-unibanco.com.br	---	EDUARDO ESTEFAN VENTURA
PJ	43	3859784000104	17/08/2000 00:00:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	07/07/2000	PRQ. JABAQUARA	4344902	1668	3226951	SÃO PAULO	33976457.17	SP	11	17/05/2019	50199986		ITAU UNIBANCO S.A.		60701190000104		EM FUNCIONAMENTO NORMAL	17/08/2000		ITAU PERSONNALITÉ PETROBRAS  FMP - FGTS		relacionamento.reguladores@itau-unibanco.com.br	ITAU PERSONNALITÉ PETROBRAS  FMP - FGTS	EDUARDO ESTEFAN VENTURA
PJ	43	3917776000169	17/08/2000 00:00:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	07/07/2000	PRQ. JABAQUARA	4344902	1667	3226952	SÃO PAULO	177000393.99	SP	11	17/05/2019	50199986		ITAU UNIBANCO S.A.		60701190000104		EM FUNCIONAMENTO NORMAL	17/08/2000		ITAU PETROBRAS  FMP - FGTS		relacionamento.reguladores@itau-unibanco.com.br	ITAU PETROBRAS  FMP - FGTS	EDUARDO ESTEFAN VENTURA
PJ	43	4881158000179	27/03/2002 00:00:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	07/02/2002	PRQ. JABAQUARA	4344902	127	3804721	SÃO PAULO	134121725.04	SP	11	17/05/2019	50199986		ITAU UNIBANCO S.A.		60701190000104		EM FUNCIONAMENTO NORMAL	27/03/2002		ITAUBANCO FMP-FGTS VALE DO RIO DOCE		relacionamento.reguladores@itau-unibanco.com.br	ITAUBANCO FMP-FGTS VALE DO RIO DOCE	EDUARDO ESTEFAN VENTURA
PJ	43	3925892000120	17/08/2000 00:00:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	13/07/2000	PRQ. JABAQUARA	4344902	1731	3236489	SÃO PAULO	57318360.41	SP	11	17/05/2019	50199986		ITAU UNIBANCO S.A.		60701190000104		EM FUNCIONAMENTO NORMAL	17/08/2000		ITAUBANCO PETROBRAS FMP - FGTS		relacionamento.reguladores@itau-unibanco.com.br	ITAUBANCO PETROBRAS FMP - FGTS	EDUARDO ESTEFAN VENTURA
PJ	43	3920108000190	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	10/07/2000			1689	3233694		0.00			06/06/2017						30/05/2017	CANCELADA	30/05/2017		MAGLIANO  FMP - FGTS - PETROBRAS	CANCELAMENTO A PEDIDO		MAGLIANO  FMP - FGTS - PETROBRAS	
PJ	43	4892848000123	27/03/2002 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	18/02/2002			210	3827189		0.00			02/05/2018						30/05/2017	CANCELADA	30/05/2017		MAGLIANO FMP-FGTS VALE DO RIO DOCE	CANCELAMENTO A PEDIDO		MAGLIANO FMP-FGTS VALE DO RIO DOCE	
PJ	43	3914600000153	17/08/2000 00:00:00	AVENIDA PRESIDENTE WILSON, 231	11º ANDAR	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	10/07/2000	CENTRO	20030905	1691	462358	RIO DE JANEIRO	2079082.77	RJ	21	17/05/2019	32192500		BNY MELLON SERVICOS FINANCEIROS DTVM S.A.	32192501	2201501000161		EM FUNCIONAMENTO NORMAL	17/08/2000		MAPFRE FMP-FGTS EMPRESARIAL FGTS PETROBRAS		bnymellon_cvm@bnymellon.com.br	MAPFRE FMP-FGTS EMPRESARIAL FGTS PETROBRAS	CARLOS ALBERTO SARAIVA
PJ	43	2727085000130	17/08/2000 00:00:00	AV ATLANTICA 1130	12 ANDAR	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	07/07/2000	COPACABANA	22021000	1663	480304	RIO DE JANEIRO	1290296.97	RJ	21	16/05/2019	38201700		MAXIMA S/A CCTVM	38201796	33886862000112		EM FUNCIONAMENTO NORMAL	17/08/2000		MÁXIMA  FMP - FGTS  PETROBRAS		compliance@bancomaxima.com.br	MÁXIMA  FMP - FGTS  PETROBRAS	LUIZ ANTONIO BULL
PJ	43	4894438000111	27/03/2002 00:00:00	AV ATLANTICA 1130	12 ANDAR	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	18/02/2002	COPACABANA	22021000	202	1433800	RIO DE JANEIRO	0.00	RJ	21	24/10/2011	38201700		MAXIMA S/A CCTVM	38201796	33886862000112		EM SITUAÇÃO ESPECIAL	21/03/2005		MAXIMA FMP-FGTS VALE DO RIO DOCE		compliance@bancomaxima.com.br	MAXIMA FMP-FGTS VALE DO RIO DOCE	LUIZ ANTONIO BULL
PJ	43	4904269000153	27/03/2002 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	22/02/2002			277	1434427		0.00			10/11/2017						22/06/2017	CANCELADA	22/06/2017		MELLON BRASCAN FMP-FGTS VALE DO RIO DOCE	CANCELAMENTO A PEDIDO		MELLON BRASCAN FMP-FGTS VALE DO RIO DOCE	
PJ	43	3920572000187	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	10/07/2000			1694	124.491		0.00			31/12/2001						29/10/2002	CANCELADA	29/10/2002		ORBIVAL FUNDO MUTUO DE PRIVATIZACAO FGTS PETROBRAS	CANCELAMENTO A PEDIDO		ORBIVAL FMP-FGTS PETROBRAS	
PJ	43	3911434000131	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	04/07/2000			1601	554353		1387235.87			18/05/2017						24/05/2017	CANCELADA	24/05/2017		PROSPER FMP  FGTS - PETROBRAS	CANCELAMENTO A PEDIDO		PROSPER FMP  FGTS - PETROBRAS	
PJ	43	4897415000160	28/03/2002 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	21/02/2002			262	501490		392362.33			18/05/2017						24/05/2017	CANCELADA	24/05/2017		PROSPER FMP-FGTS VALE DO RIO DOCE	CANCELAMENTO A PEDIDO		PROSPER FMP-FGTS VALE DO RIO DOCE	
PJ	43	3910929000146	17/08/2000 00:00:00	AVENIDA PAULISTA, 2.150		FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	04/07/2000	BELA VISTA	1310300	1597	736.447	SÃO PAULO	31798823.70	SP	11	17/05/2019	31758627		BANCO J. SAFRA S.A.		3017677000120		EM FUNCIONAMENTO NORMAL	17/08/2000		SAFRA FMP - FGTS - PETROBRAS		juridico.societario@safra.com.br	SAFRA FMP - FGTS - PETROBRAS	LUIZ ANTONIO NAVARRO LIMA
PJ	43	4890401000115	27/03/2002 00:00:00	AVENIDA PAULISTA, 2.150		FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	15/02/2002	BELA VISTA	1310300	195	954738	SÃO PAULO	34841177.68	SP	11	17/05/2019	31758627		BANCO J. SAFRA S.A.		3017677000120		EM FUNCIONAMENTO NORMAL	27/03/2002		SAFRA FMP-FGTS VALE DO RIO DOCE		juridico.societario@safra.com.br	SAFRA FMP-FGTS VALE DO RIO DOCE	LUIZ ANTONIO NAVARRO LIMA
PJ	43	3917939000103	17/08/2000 00:00:00	Av.Pres.Juscelino Kubitschek	Nº 2041 - BL A	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	07/07/2000	Vila Olímpia	4543011	1680	737976	SÃO PAULO	0.00	SP	11	01/03/2012	35535533		SANTANDER ASSET MANAGEMENT DTVM LTDA.	35535533	73159642000101	05/04/2010	CANCELADA	05/04/2010		SANTANDER  BR  AMARELO FMP - FGTS  PETROBRAS	INCORPORAÇÃO	JURIDSOCIETARIO@SANTANDER.COM.BR	SANTANDER  BR  AMARELO FMP - FGTS  PETROBRAS	
PJ	43	3917251000123	17/08/2000 00:00:00	AVENIDA PRESIDENTE JUSCELINO K	2041/2235 - BLOCO	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	07/07/2000	VILA OLIMPIA	4543011	1665	6391094	SÃO PAULO	58214666.86	SP	11	17/05/2019	35538786		BANCO SANTANDER (BRASIL) S.A.	35532000	90400888000142		EM FUNCIONAMENTO NORMAL	17/08/2000		SANTANDER FMP - FGTS PETROBRAS		juridsocietario@santander.com.br	SANTANDER FMP - FGTS PETROBRAS	JOSE DE PAIVA FERREIRA
PJ	43	3917079000108	17/08/2000 00:00:00	AVENIDA PRESIDENTE JUSCELINO K	2041/2235 - BLOCO	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	05/07/2000	VILA OLIMPIA	4543011	1618	6389487	SÃO PAULO	19744113.51	SP	11	17/05/2019	35538786		BANCO SANTANDER (BRASIL) S.A.	35532000	90400888000142		EM FUNCIONAMENTO NORMAL	17/08/2000		SANTANDER FMP - FGTS PETROBRAS IV		juridsocietario@santander.com.br	SANTANDER FMP - FGTS PETROBRAS IV	JOSE DE PAIVA FERREIRA
PJ	43	5359541000124	04/11/2002 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	31/10/2002			1580	2763208											03/01/2003	CANCELADA	03/01/2003		SANTANDER FMP-FGTS BANCO DO BRASIL	CANCELAMENTO POR DECISÃO ADMINISTRATIVA		SANTANDER FMP-FGTS BANCO DO BRASIL	
PJ	43	3912875000158	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	04/07/2000			1600	6384795		0.00			17/06/2015						20/02/2015	CANCELADA	20/02/2015		SANTANDER FMP-FGTS PETROBRÁS II	ELISÃO POR INCORPORAÇÃO		--	
PJ	43	3929430000180	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	13/07/2000			1739	6402944		0.00			17/06/2015						20/02/2015	CANCELADA	20/02/2015		SANTANDER FMP-FGTS PETROBRÁS III	ELISÃO POR INCORPORAÇÃO		--	
PJ	43	4895190000103	20/02/2002 00:00:00	AVENIDA PRESIDENTE JUSCELINO K	2041/2235 - BLOCO	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	20/02/2002	VILA OLIMPIA	4543011	233	2697788	SÃO PAULO	150327567.11	SP	11	17/05/2019	35538786		BANCO SANTANDER (BRASIL) S.A.	35532000	90400888000142		EM FUNCIONAMENTO NORMAL	20/02/2002		SANTANDER FMP-FGTS VALE		juridsocietario@santander.com.br	--	JOSE DE PAIVA FERREIRA
PJ	43	4895204000199	20/02/2002 00:00:00	Av.Pres.Juscelino Kubitschek	Nº 2041 - BL A	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	20/02/2002	Vila Olímpia	4543011	231	2697789	SÃO PAULO	0.00	SP	11	28/02/2012	35535533		SANTANDER ASSET MANAGEMENT DTVM LTDA.	35535533	73159642000101	05/04/2010	CANCELADA	05/04/2010		SANTANDER FMP-FGTS VALE DO RIO DOCE	INCORPORAÇÃO	JURIDSOCIETARIO@SANTANDER.COM.BR	SANTANDER FMP-FGTS VALE DO RIO DOCE	
PJ	43	4889791000103	27/03/2002 00:00:00	AVENIDA PRESIDENTE JUSCELINO K	2041/2235 - BLOCO	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	15/02/2002	VILA OLIMPIA	4543011	194	7398036	SÃO PAULO	112582537.27	SP	11	17/05/2019	35538786		BANCO SANTANDER (BRASIL) S.A.	35532000	90400888000142		EM FUNCIONAMENTO NORMAL	27/03/2002		SANTANDER FMP-FGTS VALE II		juridsocietario@santander.com.br	--	JOSE DE PAIVA FERREIRA
PJ	43	4897196000110	28/03/2002 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	15/02/2002			185	3815294		0.00			20/06/2013						21/12/2012	CANCELADA	21/12/2012		SANTANDER FMP-FGTS VALE III	ELISÃO POR INCORPORAÇÃO		--	
PJ	43	4897213000119	28/03/2002 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	15/02/2002			183	3815204		0.00			17/06/2015						20/02/2015	CANCELADA	20/02/2015		SANTANDER FMP-FGTS VALE IV	ELISÃO POR INCORPORAÇÃO		--	
PJ	43	4889824000115	27/03/2002 00:00:00	AVENIDA PRESIDENTE JUSCELINO K	2041/2235 - BLOCO	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	14/02/2002	VILA OLIMPIA	4543011	162	7398035	SÃO PAULO	13708692.69	SP	11	17/05/2019	35538786		BANCO SANTANDER (BRASIL) S.A.	35532000	90400888000142		EM FUNCIONAMENTO NORMAL	27/03/2002		SANTANDER FMP-FGTS VALE V		juridsocietario@santander.com.br	--	JOSE DE PAIVA FERREIRA
PJ	43	3919493000156	17/08/2000 00:00:00	AVENIDA PRESIDENTE JUSCELINO K	2041/2235 - BLOCO	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	10/07/2000	VILA OLIMPIA	4543011	1687	6395595	SÃO PAULO	56956964.45	SP	11	17/05/2019	35538786		BANCO SANTANDER (BRASIL) S.A.	35532000	90400888000142		EM FUNCIONAMENTO NORMAL	17/08/2000		SANTANDER FP FMP-FGTS PETROBRÁS		juridsocietario@santander.com.br	--	JOSE DE PAIVA FERREIRA
PJ	43	2831383000175	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	06/07/2000			1655	140124		0.00			08/06/2005						08/06/2005	CANCELADA	08/06/2005		SANTOS NEVES FMP - FGTS TRABALHADOR - PETROBRAS	CANCELAMENTO A PEDIDO		SANTOS NEVES FMP - FGTS TRABALHADOR - PETROBRAS	
PJ	43	3929374000184	17/08/2000 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	13/07/2000			1740	6402943		0.00			28/02/2012						23/06/2009	CANCELADA	23/06/2009		SUDAMERIS  II  FMP - FGTS  PETROBRAS	INCORPORAÇÃO		SUDAMERIS  II  FMP - FGTS  PETROBRAS	
PJ	43	4897205000172	28/03/2002 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	15/02/2002			184	3815284		0.00			28/02/2012						23/06/2009	CANCELADA	23/06/2009		SUDAMERIS II FMP-FGTS VALE DO RIO DOCE	INCORPORAÇÃO		SUDAMERIS II FMP-FGTS VALE DO RIO DOCE	
PJ	43	2724993000170	17/08/2000 00:00:00	RUA DOS PINHEIROS, Nº 1673	12º A,NORTE, SL II	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	07/07/2000	PINHEIROS	5422012	1677	902868	SÃO PAULO	9754308.93	SP	11	17/05/2019	37794841		SUL AMERICA INVESTIMENTOS DTVM S.A.	37582116	32206435000183		EM FUNCIONAMENTO NORMAL	17/08/2000		SUL AMÉRICA FMP - FGTS  PETROBRAS		marcelo.mello@sulamerica.com.br	SUL AMÉRICA FMP - FGTS  PETROBRAS	MARCELO PIMENTEL MELLO
PJ	43	4895277000180	27/03/2002 00:00:00	RUA DOS PINHEIROS, Nº 1673	12º A,NORTE, SL II	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	18/02/2002	PINHEIROS	5422012	199	2697552	SÃO PAULO	3957869.64	SP	11	17/05/2019	37794841		SUL AMERICA INVESTIMENTOS DTVM S.A.	37582116	32206435000183		EM FUNCIONAMENTO NORMAL	27/03/2002		SUL AMERICA FMP-FGTS VALE DO RIO DOCE		marcelo.mello@sulamerica.com.br	SUL AMERICA FMP-FGTS VALE DO RIO DOCE	MARCELO PIMENTEL MELLO
PJ	43	3917145000140	17/08/2000 00:00:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	05/07/2000	PRQ. JABAQUARA	4344902	1625	6387923	SÃO PAULO	24539018.20	SP	11	17/05/2019	50199986		ITAU UNIBANCO S.A.		60701190000104		EM FUNCIONAMENTO NORMAL	17/08/2000		UNIBANCO  FMP - FGTS  F -  PETROBRAS		relacionamento.reguladores@itau-unibanco.com.br	UNIBANCO  FMP - FGTS  F -  PETROBRAS	EDUARDO ESTEFAN VENTURA
PJ	43	3917163000121	17/08/2000 00:00:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	05/07/2000	PRQ. JABAQUARA	4344902	1624	6387924	SÃO PAULO	14646471.49	SP	11	17/05/2019	50199986		ITAU UNIBANCO S.A.		60701190000104		EM FUNCIONAMENTO NORMAL	17/08/2000		UNIBANCO  FMP - FGTS  R -  PETROBRAS		relacionamento.reguladores@itau-unibanco.com.br	UNIBANCO  FMP - FGTS  R -  PETROBRAS	EDUARDO ESTEFAN VENTURA
PJ	43	5359402000109	05/11/2002 00:00:00			FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	31/10/2002			1559	7835315/2002											03/01/2003	CANCELADA	03/01/2003		UNIBANCO F FMP-FGTS BB	CANCELAMENTO POR DECISÃO ADMINISTRATIVA		UNIBANCO F FMP-FGTS BB	
PJ	43	4887966000143	27/03/2002 00:00:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	13/02/2002	PRQ. JABAQUARA	4344902	149	7397655	SÃO PAULO	13010929.83	SP	11	17/05/2019	50199986		ITAU UNIBANCO S.A.		60701190000104		EM FUNCIONAMENTO NORMAL	27/03/2002		UNIBANCO F FMP-FGTS VALE DO RIO DOCE		relacionamento.reguladores@itau-unibanco.com.br	UNIBANCO F FMP-FGTS VALE DO RIO DOCE	EDUARDO ESTEFAN VENTURA
PJ	43	3916755000129	17/08/2000 00:00:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS MÚTUOS DE PRIVATIZAÇÃO - FGTS	05/07/2000	PRQ. JABAQUARA	4344902	1627	6387925	SÃO PAULO	15989376.44	SP	11	17/05/2019	50199986		ITAU UNIBANCO S.A.		60701190000104		EM FUNCIONAMENTO NORMAL	17/08/2000		UNIBANCO FMP - FGTS  C - PETROBRAS		relacionamento.reguladores@itau-unibanco.com.br	UNIBANCO FMP - FGTS  C - PETROBRAS	EDUARDO ESTEFAN VENTURA
